Customer Id,Invoice Id,Product Purchased,Quantity,Sales Price,Discount,Purchase Date,Total Price,Product Category
CUST1031,INV12389,Apparel,3,47.27,0.02,2025-05-14,138.97,Fashion
CUST1042,INV57526,Stationery,3,84.48,0.11,2025-05-08,225.56,Office Supplies
CUST1046,INV50483,Bags,3,76.03,0.07,2025-05-11,212.12,Fashion
CUST1032,INV33627,Fashion accessories,2,79.24,0.06,2025-05-08,148.97,Fashion
CUST1029,INV38074,Home textile,4,10.99,0.04,2025-05-14,42.2,Home Essentials
CUST1002,INV54791,Beauty and Clean products,5,47.45,0.19,2025-05-30,192.17,Health & Beauty
CUST1006,INV73736,Bags,1,53.32,0.23,2025-05-24,41.06,Fashion
CUST1019,INV35166,Apparel,4,11.73,0.17,2025-05-11,38.94,Fashion
CUST1015,INV39693,Children's products,3,33.38,0.04,2025-05-09,96.13,Toys & Kids
CUST1026,INV28030,Bags,4,78.43,0.24,2025-05-27,238.43,Fashion
CUST1045,INV30308,Home textile,5,22.34,0.19,2025-05-03,90.48,Home Essentials
CUST1016,INV20114,Apparel,1,58.18,0.12,2025-05-19,51.2,Fashion
CUST1020,INV48770,Home textile,1,29.37,0.2,2025-05-12,23.5,Home Essentials
CUST1043,INV23256,Beauty and Clean products,5,11.09,0.08,2025-05-04,51.01,Health & Beauty
CUST1038,INV76543,Household supplies,5,31.71,0.1,2025-05-17,142.7,Home Essentials
CUST1024,INV80748,Electronics,3,97.83,0.28,2025-05-22,211.31,Electronics
CUST1031,INV79013,Electronics,1,82.14,0.09,2025-05-29,74.75,Electronics
CUST1036,INV14947,Children's products,4,96.36,0.14,2025-05-02,331.48,Toys & Kids
CUST1034,INV96760,Home textile,2,53.91,0.27,2025-05-06,78.71,Home Essentials
CUST1023,INV54140,Fashion accessories,2,19.88,0.21,2025-05-08,31.41,Fashion
CUST1028,INV91006,Apparel,5,59.32,0.02,2025-05-26,290.67,Fashion
CUST1048,INV27176,Apparel,3,50.89,0.04,2025-05-17,146.56,Fashion
CUST1036,INV88282,Stationery,2,85.99,0.0,2025-05-02,171.98,Office Supplies
CUST1022,INV59377,Apparel,1,18.83,0.19,2025-05-31,15.25,Fashion
CUST1023,INV30218,Bags,5,53.94,0.13,2025-05-13,234.64,Fashion
CUST1045,INV31266,Household supplies,4,23.5,0.04,2025-05-03,90.24,Home Essentials
CUST1030,INV33703,Children's products,5,39.22,0.29,2025-05-29,139.23,Toys & Kids
CUST1018,INV91885,Bags,4,76.36,0.16,2025-05-15,256.57,Fashion
CUST1020,INV31697,Bags,5,52.84,0.07,2025-05-28,245.71,Fashion
CUST1017,INV67366,Household supplies,5,43.83,0.15,2025-05-10,186.28,Home Essentials
CUST1015,INV15726,Stationery,5,45.5,0.2,2025-05-25,182.0,Office Supplies
CUST1008,INV63852,Apparel,4,51.35,0.02,2025-05-28,201.29,Fashion
CUST1047,INV57749,Stationery,4,80.65,0.08,2025-05-10,296.79,Office Supplies
CUST1013,INV98652,Apparel,5,90.29,0.24,2025-05-11,343.1,Fashion
CUST1021,INV41133,Home textile,2,95.98,0.14,2025-05-03,165.09,Home Essentials
CUST1008,INV68222,Home textile,3,80.82,0.16,2025-05-18,203.67,Home Essentials
CUST1048,INV90031,Bags,3,38.39,0.13,2025-05-15,100.2,Fashion
CUST1035,INV47346,Bags,3,71.93,0.01,2025-05-01,213.63,Fashion
CUST1049,INV68841,Beauty and Clean products,4,49.38,0.05,2025-05-12,187.64,Health & Beauty
CUST1045,INV40671,Household supplies,4,32.92,0.13,2025-05-07,114.56,Home Essentials
CUST1012,INV79993,Electronics,2,85.68,0.06,2025-05-10,161.08,Electronics
CUST1013,INV41348,Home textile,3,13.46,0.01,2025-05-19,39.98,Home Essentials
CUST1014,INV50562,Household supplies,3,91.16,0.25,2025-05-26,205.11,Home Essentials
CUST1048,INV71474,Bags,5,51.53,0.29,2025-05-10,182.93,Fashion
CUST1031,INV35430,Stationery,4,67.35,0.24,2025-05-24,204.74,Office Supplies
CUST1018,INV58213,Bags,3,69.34,0.26,2025-05-20,153.93,Fashion
CUST1047,INV98907,Stationery,2,90.56,0.07,2025-05-08,168.44,Office Supplies
CUST1038,INV84766,Apparel,2,67.3,0.29,2025-05-15,95.57,Fashion
CUST1049,INV67749,Electronics,3,65.25,0.06,2025-05-12,184.0,Electronics
CUST1034,INV70513,Fashion accessories,4,16.0,0.29,2025-05-19,45.44,Fashion
CUST1039,INV46932,Fashion accessories,2,56.66,0.3,2025-05-16,79.32,Fashion
CUST1019,INV60052,Fashion accessories,5,23.52,0.21,2025-05-25,92.9,Fashion
CUST1007,INV75916,Apparel,2,76.37,0.29,2025-05-25,108.45,Fashion
CUST1013,INV79135,Bags,1,56.1,0.17,2025-05-07,46.56,Fashion
CUST1019,INV64874,Beauty and Clean products,1,71.22,0.08,2025-05-24,65.52,Health & Beauty
CUST1015,INV31241,Bags,4,13.75,0.13,2025-05-29,47.85,Fashion
CUST1024,INV36174,Home textile,3,17.63,0.18,2025-05-18,43.37,Home Essentials
